Timestamp,Speaker,Text
[02:26:47],Elon Musk,"You wake up in the morning, you look forward to the day, you look forward to the future. And a future where we area space-faring civilization and out there among the stars, I think, that's very exciting. That is a thing we want;whereas, if we knew we would not be a space-faring civilization but forever confined to Earth, this would not be agood future. That would be very sad, I think."
[02:27:09],Joe Rogan,It would be so sad in terms-
[02:27:10],Elon Musk,Like I don't want a sad future.
[02:27:10],Joe Rogan,... just the finite lifespan of the Earth itself-
[02:27:15],Elon Musk,Yes.
[02:27:15],Joe Rogan,"... and the solar system itself. But even though it's possibly -- You know, I mean, how long do they feel like the sunand the solar system is going to exist? How many hundreds of millions of years?"
[02:27:27],Elon Musk,"Well, it's probably, if you're saying when does the sun boil the oceans-"
[02:27:35],Joe Rogan,Right.
[02:27:35],Elon Musk,About 500 million years.
[02:27:37],Joe Rogan,"So, is it sad that we never leave because in 500 million years, that happens? Is that what you're saying?"
[02:27:45],Elon Musk,"No. I just think like if there are two futures, and one future us we're out there among the stars, and the things weread about and see in science fiction movies, the good ones are true, and we have these starships, and we're goingsee what other planets are like, and we're a multi-planet species, and the scope and scale of consciousness isexpanded across many civilizations, and many planets, and many star systems, this is a great future. This is awonderful thing to me. And that's what we should strive for."
[02:28:24],Joe Rogan,But that's biological travel. That's cells traveling physically to another location.
[02:28:31],Elon Musk,Yes.
[02:28:32],Joe Rogan,Do you think that's definitely where we're going?
[02:28:37],Elon Musk,No.
[02:28:37],Joe Rogan,"Yeah, I don't think so either. I used to think so. And, now, I'm thinking more likely less than ever. Like almost everyday less likely."
[02:28:48],Elon Musk,We can definitely go to the moon and Mars.
[02:28:50],Joe Rogan,Yeah. Do you think we will colonize?
[02:28:51],Elon Musk,"I think we will go to the asteroid belt. And we can go to the moons of Jupiter, Saturn, even get to Pluto."
[02:28:57],Joe Rogan,"That'd be the craziest place ever if we colonize Mars, and reform it, and turn it into like a big Jamaica. Just oceansand-"
[02:29:05],Elon Musk,"I think, we should. I think that would be great."
[02:29:07],Joe Rogan,"I mean, imagine that there is-"
[02:29:08],Elon Musk,That would be great. Amazing.
[02:29:11],Joe Rogan,"It's possible, right?"
[02:29:12],Elon Musk,Yes.
[02:29:12],Joe Rogan,We can turn the whole thing into Cancún.
[02:29:15],Elon Musk,Well-
[02:29:15],Joe Rogan,"I mean, over time."
[02:29:17],Elon Musk,It wouldn't be easy but yes.
[02:29:18],Joe Rogan,Right.
[02:29:18],Elon Musk,You could just warm -- You could warm it up.
[02:29:19],Joe Rogan,"Yeah, you can warm it up. You could add air. You get some water there. I mean, over time, hundreds of millions ofyears or whatever it takes."
[02:29:26],Elon Musk,We'll be a multi-planet species.
[02:29:28],Joe Rogan,"Yeah, that would be amazing."
[02:29:29],Elon Musk,We're a multi-planet species.
[02:29:30],Joe Rogan,If we could-
[02:29:30],Elon Musk,That's what we want to be-
[02:29:31],Joe Rogan,... legitimately like air-condition-
[02:29:33],Elon Musk,Great.
[02:29:34],Joe Rogan,... Saturn.
[02:29:34],Elon Musk,I'm pro-human.
[02:29:35],Joe Rogan,"Me too. Yeah, me too."
[02:29:37],Elon Musk,I love humanity. I think it's great.
[02:29:39],Joe Rogan,"We're glad as a robot that you love humans because we love you too, and we don't want you to kill us and eat us.And-"
[02:29:48],Elon Musk,"I mean, you know, strangely, I think a lot of people don't like humanity and see it as a blight, but I do not."
[02:29:52],Joe Rogan,"Well, I think one of those -- I think, part of that is just they've been -- you know, they've been struggling. Whenpeople struggle, they associate their struggle with other people. They never internalize their problems. They look toother people as holding them back, and people suck, and fuck people, and it's just -- You know, it's a never endingcycle. But not always. Again, most people are really good. Most people, the vast majority."
[02:30:22],Elon Musk,This may sound corny.
[02:30:23],Joe Rogan,It does sound corny.
[02:30:24],Elon Musk,But love is the answer.
[02:30:26],Joe Rogan,It is you answer.
[02:30:27],Elon Musk,Yup.
[02:30:28],Joe Rogan,"Yeah, it is. It sounds corny because we're all scared. You know, we're all scared of trying to love people, beingrejected, or someone taking advantage of you because you're trying to be loving."
[02:30:40],Elon Musk,Sure.
[02:30:40],Joe Rogan,What if we all could just relax and love each other?
[02:30:46],Elon Musk,It wouldn't hurt to have more love in the world.
[02:30:49],Joe Rogan,It definitely wouldn't hurt.
[02:30:50],Elon Musk,Yeah.
[02:30:50],Joe Rogan,It would be great.
[02:30:51],Elon Musk,"Yeah, we should do that."
[02:30:52],Joe Rogan,"Yeah, I agree, man."
[02:30:54],Elon Musk,Like really.
[02:30:55],Joe Rogan,How are you going to fix that? Do you have a love machine you're working on?
[02:30:59],Elon Musk,"No, but probably spend more time with your friends and less time on social media."
[02:31:05],Joe Rogan,"Now, deleting social media from your applications, from your phones, will that give you a 10% boost to happiness?What do you think the percentage is?"
[02:31:18],Elon Musk,"I think probably something like that, yeah."
[02:31:21],Joe Rogan,"Yeah, a good 10%."
[02:31:21],Elon Musk,"Yeah, I mean, the only thing I've kept is Twitter because I kind of like meet some means of getting a message out,you know."
[02:31:31],Joe Rogan,Right.
[02:31:33],Elon Musk,"Well, that's about it. So far so good."
[02:31:38],Joe Rogan,"Well, what's interesting with you, you actually occasionally engage with people on Twitter."
[02:31:45],Elon Musk,"Yeah, that's-"
[02:31:46],Joe Rogan,What percentage of that is a good idea?
[02:31:48],Elon Musk,Good question.
[02:31:53],Joe Rogan,"Probably 10%, right? It's hard."
[02:32:00],Elon Musk,"It's mostly -- I think, it's on balance, more good than bad, but there's definitely some bad. So-."
[02:32:08],Joe Rogan,Do you ever-
[02:32:08],Elon Musk,"Hopefully, the good outweighs the bad."
[02:32:11],Joe Rogan,"Do you ever think about how odd it is, the weird feeling that you get when someone says something shitty to youon Twitter, and you read it? That weird feeling. This weird little negative jolt. It's like a subjective negative jolt ofenergy that you don't really need to absorb, but you do anyway. Like, ""I want to fuck this guy. Fuck him."""
[02:32:29],Elon Musk,"I mean, there's a lot of negativity on Twitter."
[02:32:32],Joe Rogan,"It is, but it's a weird in it's form. Like the way, if you ingest it as if you're like -- you try to be like a little scientist asyou're ingesting it, you're like, ""How weird is this?"" And I'm even getting upset at some strange person sayingsomething mean to me. It's not even accurate."
[02:32:51],Elon Musk,"I mean, the vast number of negative comments, for the vast majority, I just ignore them, the vast majority."
[02:32:59],Joe Rogan,Yeah.
[02:32:59],Elon Musk,"Every now and again, you have draw in, something not good."
[02:33:03],Joe Rogan,It's not good.
[02:33:04],Elon Musk,You make mistakes.
[02:33:05],Joe Rogan,"Yes, you can make mistakes."
[02:33:07],Elon Musk,We can make some mistakes.
[02:33:08],Joe Rogan,"We're all human. We can make mistakes. Yeah, it's hard. And people love it when you say something, and you takeit back, and they're like, ""Fuck you. We saved it forever. I'll fucking screenshot that shit, bitch. You had thatthought. You had that thought."" I'm like, ""Well, I deleted it."" ""Not good enough. You had the thought. I'm betterthan you. I never had that thought. You had that thought, you piece of shit. Look, I saved it. I put it on my blog. Badthought."""
[02:33:36],Elon Musk,"Yeah. I'm not sure why people think that anyone would think that deleting a tweet makes them go away. It's like,""Hello, been on the internet for a while."""
[02:33:45],Joe Rogan,Yeah. Well it's even like-
[02:33:47],Elon Musk,Anything is forever.
[02:33:47],Joe Rogan,"And the thing is they don't want you to be able to delete it because the problem is if you don't delete it, and youdon't believe it anymore, it's really hard to say, ""Hey, that thing above, I don't really believe that anymore. Ichanged the way I view things."""
[02:34:00],Elon Musk,Yes.
[02:34:00],Joe Rogan,"Because people would go, ""Well, fuck you. I have that over there. I'm going to just take that. I'm not going to payattention to that shit you wrote underneath it."""
[02:34:05],Elon Musk,It's on your permanent record.
[02:34:07],Joe Rogan,Yeah. It's forever like a tattoo.
[02:34:09],Elon Musk,"Like high school, ""We'll put this on your permanent record."""
[02:34:11],Joe Rogan,Yeah. It's like a tattoo. You keep it.
[02:34:14],Elon Musk,Yeah.
[02:34:15],Joe Rogan,"Yeah. Well, it's this thing where there's a lack of compassion. It's a lack of compassion issue. People are just likeintentionally shitty to each other all the time online, and trying to catch-"
[02:34:27],Elon Musk,Yeah.
[02:34:27],Joe Rogan,"They're more trying to catch people doing something that's arrestable, like a cop trying to, like, get, you know,arrests on his record. It's like they're trying to catch you for something, more than they're logically looking at itthinking it's a bad thing that you've done, or that it's an idea they don't agree with so much, they needed to insultyou. They're trying to catch you."
[02:34:48],Elon Musk,"Yeah, yeah. I mean, it's way easier to be mean on social media than it is to be mean in person."
[02:34:54],Joe Rogan,Yes.
[02:34:54],Elon Musk,Way easier.
[02:34:55],Joe Rogan,Yeah.
[02:34:56],Elon Musk,Yeah.
[02:34:57],Joe Rogan,It's weird. It's not a normal way of human interacting. It's cheating.
[02:35:02],Elon Musk,True.
[02:35:02],Joe Rogan,You're not supposed to be able to interact so easily when the people are not looking at.
[02:35:06],Elon Musk,Yes.
[02:35:06],Joe Rogan,"You would never do that. Don't be so mean when somebody looking in their eyes. If you did, you'd feel like shit."
[02:35:11],Elon Musk,Most people.
[02:35:12],Joe Rogan,"Yeah, unless you're a sociopath, you'd feel terrible."
[02:35:16],Elon Musk,Yes.
[02:35:19],Joe Rogan,"Elon Musk, this has been a pleasure."
[02:35:21],Elon Musk,"Yeah, likewise."
[02:35:22],Joe Rogan,It really has been.
[02:35:23],Elon Musk,It's been an honor. Thank you for having me.
[02:35:25],Joe Rogan,"Thanks for doing this because I know you don't do a lot of long form stuff like this. I hope I didn't weird you out, andI hope you don't get mad that you smoked weed."
[02:35:34],Elon Musk,I mean-
[02:35:35],Joe Rogan,It's not bad. It's legal. We're in California. This is just as legal as this whiskey we've been drinking.
[02:35:41],Elon Musk,Exactly.
[02:35:42],Joe Rogan,"This is all good, right?"
[02:35:43],Elon Musk,Cheers.
[02:35:44],Joe Rogan,"Cheers. Thank you. Is there any message you would like to put out other than love is the answer, because I thinkyou really nailed it with that."
[02:35:53],Elon Musk,"No. I think, you know, I think people should be nicer to each other, and give more credit to others, and don'tassume that they're mean until you know they're actually mean. You know, just, it's easy to demonize people.You're usually wrong about it. People are nicer than you think. Give people more credit."
[02:36:21],Joe Rogan,"I couldn't agree more. And I want to thank you not just for all the crazy innovations you've come up with and yourconstant flow of ideas but that you choose to spread that idea, which is very vulnerable, but it's very honest, and itresonates with me."
[02:36:40],Elon Musk,It's true.
[02:36:40],Joe Rogan,And I believe it.
[02:36:41],Elon Musk,It's true.
[02:36:41],Joe Rogan,"I believe it's true too. So, thank you."
[02:36:43],Elon Musk,You're welcome.
[02:36:44],Joe Rogan,"All you assholes out there, be nice. Be nice, bitch. All right. Thank you, everybody. Thank you, Elon."
